GEO_ID,brackets,count,data_type
60750168012,75 to 79 years,88,Age
60750168012,80 to 84 years,71,Age
60750168012,85 years and over,17,Age
60750251002,Under 5 years,65,Age
60750251002,5 to 9 years,58,Age
60750251002,10 to 14 years,27,Age
60750251002,15 to 19 years,0,Age
60750251002,20 to 24 years,0,Age
60750251002,25 to 29 years,0,Age
60750251002,30 to 34 years,13,Age
60750251002,35 to 39 years,60,Age
60750251002,40 to 44 years,112,Age
60750251002,45 to 49 years,30,Age
60750251002,50 to 54 years,83,Age
60750251002,55 to 59 years,15,Age
60750251002,60 to 64 years,39,Age
60750251002,65 to 69 years,37,Age
60750251002,70 to 74 years,16,Age
60750251002,75 to 79 years,55,Age
60750251002,80 to 84 years,41,Age
60750251002,85 years and over,23,Age
60750303011,Under 5 years,0,Age
60750303011,5 to 9 years,108,Age
60750303011,10 to 14 years,83,Age
60750303011,15 to 19 years,12,Age
60750303011,20 to 24 years,0,Age
60750303011,25 to 29 years,26,Age
60750303011,30 to 34 years,16,Age
60750303011,35 to 39 years,60,Age
60750303011,40 to 44 years,42,Age
60750303011,45 to 49 years,87,Age
60750303011,50 to 54 years,131,Age
60750303011,55 to 59 years,96,Age
60750303011,60 to 64 years,103,Age
60750303011,65 to 69 years,112,Age
60750303011,70 to 74 years,15,Age
60750303011,75 to 79 years,53,Age
60750303011,80 to 84 years,17,Age
60750303011,85 years and over,17,Age
60750611021,Under 5 years,21,Age
60750611021,5 to 9 years,22,Age
60750611021,10 to 14 years,50,Age
60750611021,15 to 19 years,75,Age
60750611021,20 to 24 years,19,Age
60750611021,25 to 29 years,130,Age
60750611021,30 to 34 years,19,Age
60750611021,35 to 39 years,56,Age
60750611021,40 to 44 years,79,Age
60750611021,45 to 49 years,19,Age
60750611021,50 to 54 years,96,Age
60750611021,55 to 59 years,13,Age
60750611021,60 to 64 years,66,Age
60750611021,65 to 69 years,73,Age
60750611021,70 to 74 years,37,Age
60750611021,75 to 79 years,56,Age
60750611021,80 to 84 years,42,Age
60750611021,85 years and over,134,Age
60750211001,Under 5 years,60,Age
60750211001,5 to 9 years,44,Age
60750211001,10 to 14 years,89,Age
60750211001,15 to 19 years,34,Age
60750211001,20 to 24 years,0,Age
60750211001,25 to 29 years,39,Age
60750211001,30 to 34 years,167,Age
60750211001,35 to 39 years,99,Age
60750211001,40 to 44 years,59,Age
60750211001,45 to 49 years,84,Age
60750211001,50 to 54 years,147,Age
60750211001,55 to 59 years,190,Age
60750211001,60 to 64 years,121,Age
60750211001,65 to 69 years,93,Age
60750211001,70 to 74 years,8,Age
60750211001,75 to 79 years,35,Age
60750211001,80 to 84 years,40,Age
60750211001,85 years and over,9,Age
60750226002,Under 5 years,101,Age
60750226002,5 to 9 years,30,Age
60750226002,10 to 14 years,49,Age
60750226002,15 to 19 years,47,Age
60750226002,20 to 24 years,63,Age
60750226002,25 to 29 years,186,Age
60750226002,30 to 34 years,223,Age
60750226002,35 to 39 years,467,Age
60750226002,40 to 44 years,241,Age
60750226002,45 to 49 years,197,Age
60750226002,50 to 54 years,99,Age
60750226002,55 to 59 years,46,Age
60750226002,60 to 64 years,99,Age
60750226002,65 to 69 years,8,Age
60750226002,70 to 74 years,0,Age
60750226002,75 to 79 years,0,Age
60750226002,80 to 84 years,11,Age
60750226002,85 years and over,0,Age
60750351022,Under 5 years,37,Age
60750351022,5 to 9 years,56,Age
60750351022,10 to 14 years,38,Age
60750351022,15 to 19 years,23,Age
60750351022,20 to 24 years,6,Age
60750351022,25 to 29 years,42,Age
60750351022,30 to 34 years,49,Age
60750351022,35 to 39 years,85,Age
60750351022,40 to 44 years,72,Age
60750351022,45 to 49 years,62,Age
60750351022,50 to 54 years,78,Age
60750351022,55 to 59 years,31,Age
60750351022,60 to 64 years,70,Age
60750351022,65 to 69 years,47,Age
60750351022,70 to 74 years,92,Age
60750351022,75 to 79 years,32,Age
60750351022,80 to 84 years,0,Age
60750351022,85 years and over,66,Age
60750102012,Under 5 years,42,Age
60750102012,5 to 9 years,13,Age
60750102012,10 to 14 years,34,Age
60750102012,15 to 19 years,57,Age
60750102012,20 to 24 years,0,Age
60750102012,25 to 29 years,20,Age
60750102012,30 to 34 years,179,Age
60750102012,35 to 39 years,219,Age
60750102012,40 to 44 years,78,Age
60750102012,45 to 49 years,85,Age
60750102012,50 to 54 years,68,Age
60750102012,55 to 59 years,28,Age
60750102012,60 to 64 years,131,Age
60750102012,65 to 69 years,189,Age
60750102012,70 to 74 years,13,Age
60750102012,75 to 79 years,42,Age
60750102012,80 to 84 years,33,Age
60750102012,85 years and over,67,Age
60750256001,Under 5 years,138,Age
60750256001,5 to 9 years,103,Age
60750256001,10 to 14 years,132,Age
60750256001,15 to 19 years,60,Age
60750256001,20 to 24 years,31,Age
60750256001,25 to 29 years,137,Age
60750256001,30 to 34 years,43,Age
60750256001,35 to 39 years,66,Age
60750256001,40 to 44 years,145,Age
60750256001,45 to 49 years,177,Age
60750256001,50 to 54 years,45,Age
60750256001,55 to 59 years,59,Age
60750256001,60 to 64 years,339,Age
60750256001,65 to 69 years,80,Age
60750256001,70 to 74 years,54,Age
60750256001,75 to 79 years,67,Age
60750256001,80 to 84 years,14,Age
60750256001,85 years and over,36,Age
60750303012,Under 5 years,220,Age
60750303012,5 to 9 years,0,Age
60750303012,10 to 14 years,55,Age
60750303012,15 to 19 years,110,Age
60750303012,20 to 24 years,23,Age
60750303012,25 to 29 years,83,Age
60750303012,30 to 34 years,246,Age
60750303012,35 to 39 years,436,Age
60750303012,40 to 44 years,113,Age
60750303012,45 to 49 years,75,Age
60750303012,50 to 54 years,161,Age
60750303012,55 to 59 years,214,Age
60750303012,60 to 64 years,173,Age
60750303012,65 to 69 years,98,Age
60750303012,70 to 74 years,10,Age
60750303012,75 to 79 years,29,Age
60750303012,80 to 84 years,33,Age
60750303012,85 years and over,179,Age
60750426011,Under 5 years,45,Age
60750426011,5 to 9 years,79,Age
60750426011,10 to 14 years,48,Age
60750426011,15 to 19 years,14,Age
60750426011,20 to 24 years,5,Age
60750426011,25 to 29 years,0,Age
60750426011,30 to 34 years,36,Age
60750426011,35 to 39 years,122,Age
60750426011,40 to 44 years,112,Age
60750426011,45 to 49 years,76,Age
60750426011,50 to 54 years,125,Age
60750426011,55 to 59 years,55,Age
60750426011,60 to 64 years,191,Age
60750426011,65 to 69 years,97,Age
60750426011,70 to 74 years,49,Age
60750426011,75 to 79 years,150,Age
60750426011,80 to 84 years,18,Age
60750426011,85 years and over,59,Age
60750158022,Under 5 years,40,Age
60750158022,5 to 9 years,22,Age
60750158022,10 to 14 years,0,Age
60750158022,15 to 19 years,54,Age
60750158022,20 to 24 years,7,Age
60750158022,25 to 29 years,0,Age
60750158022,30 to 34 years,463,Age
60750158022,35 to 39 years,266,Age
60750158022,40 to 44 years,80,Age
60750158022,45 to 49 years,150,Age
60750158022,50 to 54 years,53,Age
60750158022,55 to 59 years,122,Age
60750158022,60 to 64 years,198,Age
60750158022,65 to 69 years,86,Age
60750158022,70 to 74 years,13,Age
60750158022,75 to 79 years,105,Age
60750158022,80 to 84 years,0,Age
60750158022,85 years and over,11,Age
60750351023,Under 5 years,113,Age
60750351023,5 to 9 years,50,Age
60750351023,10 to 14 years,107,Age
60750351023,15 to 19 years,28,Age
60750351023,20 to 24 years,0,Age
60750351023,25 to 29 years,0,Age
60750351023,30 to 34 years,0,Age
60750351023,35 to 39 years,81,Age
60750351023,40 to 44 years,82,Age
60750351023,45 to 49 years,69,Age
60750351023,50 to 54 years,28,Age
60750351023,55 to 59 years,27,Age
60750351023,60 to 64 years,70,Age
60750351023,65 to 69 years,37,Age
60750351023,70 to 74 years,0,Age
60750351023,75 to 79 years,105,Age
60750351023,80 to 84 years,83,Age
60750351023,85 years and over,48,Age
60750125041,Under 5 years,0,Age
60750125041,5 to 9 years,0,Age
60750125041,10 to 14 years,23,Age
60750125041,15 to 19 years,0,Age
60750125041,20 to 24 years,0,Age
60750125041,25 to 29 years,9,Age
60750125041,30 to 34 years,49,Age
60750125041,35 to 39 years,41,Age
60750125041,40 to 44 years,14,Age
60750125041,45 to 49 years,26,Age
60750125041,50 to 54 years,72,Age
60750125041,55 to 59 years,24,Age
60750125041,60 to 64 years,100,Age
60750125041,65 to 69 years,46,Age
60750125041,70 to 74 years,18,Age
60750125041,75 to 79 years,111,Age
60750125041,80 to 84 years,34,Age
60750125041,85 years and over,84,Age
60750163004,Under 5 years,43,Age
60750163004,5 to 9 years,23,Age
60750163004,10 to 14 years,0,Age
60750163004,15 to 19 years,31,Age
60750163004,20 to 24 years,12,Age
60750163004,25 to 29 years,17,Age
60750163004,30 to 34 years,59,Age
60750163004,35 to 39 years,145,Age
60750163004,40 to 44 years,87,Age
60750163004,45 to 49 years,76,Age
60750163004,50 to 54 years,213,Age
60750163004,55 to 59 years,137,Age
60750163004,60 to 64 years,43,Age
60750163004,65 to 69 years,83,Age
60750163004,70 to 74 years,3,Age
60750163004,75 to 79 years,13,Age
60750163004,80 to 84 years,0,Age
60750163004,85 years and over,50,Age
60750211002,Under 5 years,60,Age
60750211002,5 to 9 years,28,Age
60750211002,10 to 14 years,22,Age
60750211002,15 to 19 years,0,Age
60750211002,20 to 24 years,0,Age
60750211002,25 to 29 years,6,Age
60750211002,30 to 34 years,186,Age
60750211002,35 to 39 years,115,Age
60750211002,40 to 44 years,214,Age
60750211002,45 to 49 years,69,Age
60750211002,50 to 54 years,57,Age
60750211002,55 to 59 years,45,Age
60750211002,60 to 64 years,50,Age
60750211002,65 to 69 years,19,Age
60750211002,70 to 74 years,45,Age
60750211002,75 to 79 years,40,Age
60750211002,80 to 84 years,18,Age
60750211002,85 years and over,0,Age
60750215003,Under 5 years,12,Age
60750215003,5 to 9 years,44,Age
60750215003,10 to 14 years,33,Age
60750215003,15 to 19 years,0,Age
60750215003,20 to 24 years,0,Age
60750215003,25 to 29 years,0,Age
60750215003,30 to 34 years,59,Age
60750215003,35 to 39 years,117,Age
60750215003,40 to 44 years,17,Age
60750215003,45 to 49 years,111,Age
60750215003,50 to 54 years,54,Age
60750215003,55 to 59 years,33,Age
60750215003,60 to 64 years,10,Age
60750215003,65 to 69 years,0,Age
60750215003,70 to 74 years,25,Age
60750215003,75 to 79 years,0,Age
60750215003,80 to 84 years,0,Age
60750215003,85 years and over,0,Age
60750332032,Under 5 years,0,Age
60750332032,5 to 9 years,137,Age
60750332032,10 to 14 years,105,Age
60750332032,15 to 19 years,5,Age
60750332032,20 to 24 years,60,Age
60750332032,25 to 29 years,38,Age
60750332032,30 to 34 years,147,Age
60750332032,35 to 39 years,55,Age
60750332032,40 to 44 years,228,Age
60750332032,45 to 49 years,80,Age
60750332032,50 to 54 years,107,Age
60750332032,55 to 59 years,12,Age
60750332032,60 to 64 years,100,Age
60750332032,65 to 69 years,21,Age
60750332032,70 to 74 years,19,Age
60750332032,75 to 79 years,59,Age
60750332032,80 to 84 years,41,Age
60750332032,85 years and over,6,Age
60750264041,Under 5 years,36,Age
60750264041,5 to 9 years,126,Age
60750264041,10 to 14 years,90,Age
60750264041,15 to 19 years,65,Age
60750264041,20 to 24 years,18,Age
60750264041,25 to 29 years,82,Age
60750264041,30 to 34 years,55,Age
60750264041,35 to 39 years,77,Age
60750264041,40 to 44 years,23,Age
60750264041,45 to 49 years,211,Age
60750264041,50 to 54 years,171,Age
60750264041,55 to 59 years,52,Age
60750264041,60 to 64 years,125,Age
60750264041,65 to 69 years,124,Age
60750264041,70 to 74 years,43,Age
60750264041,75 to 79 years,121,Age
60750264041,80 to 84 years,20,Age
60750264041,85 years and over,32,Age
60750123011,Under 5 years,13,Age
60750123011,5 to 9 years,31,Age
60750123011,10 to 14 years,37,Age
60750123011,15 to 19 years,30,Age
60750123011,20 to 24 years,0,Age
60750123011,25 to 29 years,0,Age
60750123011,30 to 34 years,56,Age
60750123011,35 to 39 years,116,Age
60750123011,40 to 44 years,52,Age
60750123011,45 to 49 years,87,Age
60750123011,50 to 54 years,119,Age
60750123011,55 to 59 years,190,Age
60750123011,60 to 64 years,31,Age
60750123011,65 to 69 years,61,Age
60750123011,70 to 74 years,11,Age
60750123011,75 to 79 years,10,Age
60750123011,80 to 84 years,0,Age
60750123011,85 years and over,62,Age
60750229031,Under 5 years,61,Age
60750229031,5 to 9 years,0,Age
60750229031,10 to 14 years,0,Age
60750229031,15 to 19 years,0,Age
60750229031,20 to 24 years,0,Age
60750229031,25 to 29 years,134,Age
60750229031,30 to 34 years,205,Age
60750229031,35 to 39 years,126,Age
60750229031,40 to 44 years,187,Age
60750229031,45 to 49 years,159,Age
60750229031,50 to 54 years,113,Age
60750229031,55 to 59 years,47,Age
60750229031,60 to 64 years,58,Age
60750229031,65 to 69 years,65,Age
60750229031,70 to 74 years,45,Age
60750229031,75 to 79 years,5,Age
60750229031,80 to 84 years,18,Age
60750229031,85 years and over,49,Age
60750304005,Under 5 years,10,Age
60750304005,5 to 9 years,102,Age
60750304005,10 to 14 years,30,Age
60750304005,15 to 19 years,14,Age
60750304005,20 to 24 years,0,Age
60750304005,25 to 29 years,0,Age
60750304005,30 to 34 years,39,Age
60750304005,35 to 39 years,17,Age
60750304005,40 to 44 years,63,Age
60750304005,45 to 49 years,52,Age
60750304005,50 to 54 years,64,Age
60750304005,55 to 59 years,70,Age
60750304005,60 to 64 years,142,Age
60750304005,65 to 69 years,25,Age
60750304005,70 to 74 years,26,Age
60750304005,75 to 79 years,97,Age
60750304005,80 to 84 years,51,Age
60750304005,85 years and over,30,Age
60750428003,Under 5 years,14,Age
60750428003,5 to 9 years,24,Age
60750428003,10 to 14 years,65,Age
60750428003,15 to 19 years,28,Age
60750428003,20 to 24 years,0,Age
60750428003,25 to 29 years,31,Age
60750428003,30 to 34 years,33,Age
60750428003,35 to 39 years,14,Age
60750428003,40 to 44 years,12,Age
60750428003,45 to 49 years,17,Age
60750428003,50 to 54 years,53,Age
60750428003,55 to 59 years,86,Age
60750428003,60 to 64 years,75,Age
60750428003,65 to 69 years,35,Age
60750428003,70 to 74 years,18,Age
60750428003,75 to 79 years,23,Age
60750428003,80 to 84 years,36,Age
60750428003,85 years and over,48,Age
60750452013,Under 5 years,41,Age
60750452013,5 to 9 years,34,Age
60750452013,10 to 14 years,22,Age
60750452013,15 to 19 years,27,Age
60750452013,20 to 24 years,9,Age
60750452013,25 to 29 years,25,Age
60750452013,30 to 34 years,117,Age
60750452013,35 to 39 years,214,Age
60750452013,40 to 44 years,69,Age
60750452013,45 to 49 years,115,Age
60750452013,50 to 54 years,38,Age
60750452013,55 to 59 years,155,Age
60750452013,60 to 64 years,93,Age
60750452013,65 to 69 years,11,Age
60750452013,70 to 74 years,16,Age
60750452013,75 to 79 years,38,Age
60750452013,80 to 84 years,0,Age
60750452013,85 years and over,87,Age
60750309006,Under 5 years,0,Age
60750309006,5 to 9 years,0,Age
60750309006,10 to 14 years,44,Age
60750309006,15 to 19 years,22,Age
60750309006,20 to 24 years,0,Age
60750309006,25 to 29 years,0,Age
60750309006,30 to 34 years,0,Age
60750309006,35 to 39 years,65,Age
60750309006,40 to 44 years,0,Age
60750309006,45 to 49 years,0,Age
60750309006,50 to 54 years,77,Age
60750309006,55 to 59 years,20,Age
60750309006,60 to 64 years,21,Age
60750309006,65 to 69 years,32,Age
60750309006,70 to 74 years,64,Age
60750309006,75 to 79 years,20,Age
60750309006,80 to 84 years,13,Age
60750309006,85 years and over,77,Age
60750170002,Under 5 years,33,Age
60750170002,5 to 9 years,29,Age
60750170002,10 to 14 years,125,Age
60750170002,15 to 19 years,50,Age
60750170002,20 to 24 years,0,Age
60750170002,25 to 29 years,0,Age
60750170002,30 to 34 years,89,Age
60750170002,35 to 39 years,66,Age
60750170002,40 to 44 years,91,Age
60750170002,45 to 49 years,142,Age
60750170002,50 to 54 years,38,Age
60750170002,55 to 59 years,161,Age
60750170002,60 to 64 years,19,Age
60750170002,65 to 69 years,26,Age
60750170002,70 to 74 years,0,Age
60750170002,75 to 79 years,48,Age
60750170002,80 to 84 years,27,Age
60750170002,85 years and over,15,Age
60750228011,Under 5 years,90,Age
60750228011,5 to 9 years,153,Age
60750228011,10 to 14 years,87,Age
60750228011,15 to 19 years,128,Age
60750228011,20 to 24 years,27,Age
60750228011,25 to 29 years,33,Age
60750228011,30 to 34 years,215,Age
60750228011,35 to 39 years,185,Age
60750228011,40 to 44 years,334,Age
60750228011,45 to 49 years,228,Age
60750228011,50 to 54 years,180,Age
60750228011,55 to 59 years,85,Age
60750228011,60 to 64 years,130,Age
60750228011,65 to 69 years,157,Age
60750228011,70 to 74 years,65,Age
60750228011,75 to 79 years,51,Age
60750228011,80 to 84 years,90,Age
60750228011,85 years and over,82,Age
60750262012,Under 5 years,24,Age
60750262012,5 to 9 years,0,Age
60750262012,10 to 14 years,64,Age
60750262012,15 to 19 years,31,Age
60750262012,20 to 24 years,25,Age
60750262012,25 to 29 years,25,Age
60750262012,30 to 34 years,30,Age
60750262012,35 to 39 years,176,Age
60750262012,40 to 44 years,19,Age
60750262012,45 to 49 years,92,Age
60750262012,50 to 54 years,78,Age
60750262012,55 to 59 years,147,Age
60750262012,60 to 64 years,131,Age
60750262012,65 to 69 years,37,Age
60750262012,70 to 74 years,10,Age
60750262012,75 to 79 years,57,Age
60750262012,80 to 84 years,27,Age
60750262012,85 years and over,55,Age
60750615022,Under 5 years,0,Age
60750615022,5 to 9 years,82,Age
60750615022,10 to 14 years,0,Age
60750615022,15 to 19 years,24,Age
60750615022,20 to 24 years,38,Age
60750615022,25 to 29 years,10,Age
60750615022,30 to 34 years,51,Age
60750615022,35 to 39 years,104,Age
60750615022,40 to 44 years,129,Age
60750615022,45 to 49 years,107,Age
60750615022,50 to 54 years,47,Age
60750615022,55 to 59 years,157,Age
60750615022,60 to 64 years,39,Age
60750615022,65 to 69 years,140,Age
60750615022,70 to 74 years,17,Age
60750615022,75 to 79 years,0,Age
60750615022,80 to 84 years,25,Age
60750615022,85 years and over,36,Age
60750176034,Under 5 years,165,Age
60750176034,5 to 9 years,26,Age
60750176034,10 to 14 years,41,Age
60750176034,15 to 19 years,0,Age
60750176034,20 to 24 years,0,Age
60750176034,25 to 29 years,96,Age
60750176034,30 to 34 years,174,Age
60750176034,35 to 39 years,541,Age
60750176034,40 to 44 years,280,Age
60750176034,45 to 49 years,181,Age
60750176034,50 to 54 years,131,Age
60750176034,55 to 59 years,33,Age
60750176034,60 to 64 years,55,Age
60750176034,65 to 69 years,80,Age
60750176034,70 to 74 years,13,Age
60750176034,75 to 79 years,26,Age
60750176034,80 to 84 years,0,Age
60750176034,85 years and over,18,Age
60750201023,Under 5 years,2,Age
60750201023,5 to 9 years,0,Age
60750201023,10 to 14 years,0,Age
60750201023,15 to 19 years,37,Age
60750201023,20 to 24 years,0,Age
60750201023,25 to 29 years,65,Age
60750201023,30 to 34 years,15,Age
60750201023,35 to 39 years,3,Age
60750201023,40 to 44 years,62,Age
60750201023,45 to 49 years,21,Age
60750201023,50 to 54 years,157,Age
60750201023,55 to 59 years,88,Age
60750201023,60 to 64 years,37,Age
60750201023,65 to 69 years,0,Age
60750201023,70 to 74 years,11,Age
60750201023,75 to 79 years,63,Age
60750201023,80 to 84 years,0,Age
60750201023,85 years and over,0,Age
60750125031,Under 5 years,0,Age
60750125031,5 to 9 years,55,Age
60750125031,10 to 14 years,0,Age
60750125031,15 to 19 years,0,Age
60750125031,20 to 24 years,0,Age
60750125031,25 to 29 years,36,Age
60750125031,30 to 34 years,0,Age
60750125031,35 to 39 years,0,Age
60750125031,40 to 44 years,102,Age
60750125031,45 to 49 years,152,Age
60750125031,50 to 54 years,198,Age
60750125031,55 to 59 years,0,Age
60750125031,60 to 64 years,160,Age
60750125031,65 to 69 years,0,Age
60750125031,70 to 74 years,0,Age
60750125031,75 to 79 years,154,Age
60750125031,80 to 84 years,87,Age
60750125031,85 years and over,17,Age
60750125032,Under 5 years,0,Age
60750125032,5 to 9 years,0,Age
60750125032,10 to 14 years,0,Age
60750125032,15 to 19 years,40,Age
60750125032,20 to 24 years,0,Age
60750125032,25 to 29 years,16,Age
60750125032,30 to 34 years,79,Age
60750125032,35 to 39 years,141,Age
60750125032,40 to 44 years,87,Age
60750125032,45 to 49 years,23,Age
60750125032,50 to 54 years,217,Age
60750125032,55 to 59 years,99,Age
60750125032,60 to 64 years,176,Age
60750125032,65 to 69 years,151,Age
60750125032,70 to 74 years,76,Age
60750125032,75 to 79 years,0,Age
60750125032,80 to 84 years,26,Age
60750125032,85 years and over,25,Age
60750126011,Under 5 years,41,Age
60750126011,5 to 9 years,97,Age
60750126011,10 to 14 years,5,Age
60750126011,15 to 19 years,15,Age
60750126011,20 to 24 years,0,Age
60750126011,25 to 29 years,21,Age
60750126011,30 to 34 years,222,Age
60750126011,35 to 39 years,164,Age
60750126011,40 to 44 years,133,Age
60750126011,45 to 49 years,148,Age
60750126011,50 to 54 years,65,Age
60750126011,55 to 59 years,62,Age
60750126011,60 to 64 years,32,Age
60750126011,65 to 69 years,12,Age
60750126011,70 to 74 years,37,Age
60750126011,75 to 79 years,0,Age
60750126011,80 to 84 years,31,Age
60750126011,85 years and over,42,Age
60750171022,Under 5 years,104,Age
60750171022,5 to 9 years,82,Age
60750171022,10 to 14 years,26,Age
60750171022,15 to 19 years,7,Age
60750171022,20 to 24 years,9,Age
60750171022,25 to 29 years,17,Age
60750171022,30 to 34 years,32,Age
60750171022,35 to 39 years,145,Age
60750171022,40 to 44 years,18,Age
60750171022,45 to 49 years,84,Age
60750171022,50 to 54 years,70,Age
60750171022,55 to 59 years,26,Age
60750171022,60 to 64 years,68,Age
60750171022,65 to 69 years,88,Age
60750171022,70 to 74 years,21,Age
60750171022,75 to 79 years,14,Age
60750171022,80 to 84 years,60,Age
60750171022,85 years and over,31,Age
60750311004,Under 5 years,0,Age
60750311004,5 to 9 years,26,Age
60750311004,10 to 14 years,79,Age
60750311004,15 to 19 years,12,Age
60750311004,20 to 24 years,44,Age
60750311004,25 to 29 years,240,Age
60750311004,30 to 34 years,207,Age
60750311004,35 to 39 years,65,Age
60750311004,40 to 44 years,26,Age
60750311004,45 to 49 years,71,Age
60750311004,50 to 54 years,102,Age
60750311004,55 to 59 years,0,Age
60750311004,60 to 64 years,85,Age
60750311004,65 to 69 years,101,Age
60750311004,70 to 74 years,72,Age
60750311004,75 to 79 years,72,Age
60750311004,80 to 84 years,15,Age
60750311004,85 years and over,22,Age
60750451001,Under 5 years,147,Age
60750451001,5 to 9 years,160,Age
60750451001,10 to 14 years,0,Age
60750451001,15 to 19 years,0,Age
60750451001,20 to 24 years,72,Age
60750451001,25 to 29 years,40,Age
60750451001,30 to 34 years,183,Age
60750451001,35 to 39 years,563,Age
60750451001,40 to 44 years,65,Age
60750451001,45 to 49 years,225,Age
60750451001,50 to 54 years,257,Age
60750451001,55 to 59 years,116,Age
60750451001,60 to 64 years,43,Age
60750451001,65 to 69 years,32,Age
60750451001,70 to 74 years,18,Age
60750451001,75 to 79 years,107,Age
60750451001,80 to 84 years,92,Age
60750451001,85 years and over,36,Age
60750104012,Under 5 years,226,Age
60750104012,5 to 9 years,29,Age
60750104012,10 to 14 years,24,Age
60750104012,15 to 19 years,9,Age
60750104012,20 to 24 years,17,Age
60750104012,25 to 29 years,53,Age
60750104012,30 to 34 years,157,Age
60750104012,35 to 39 years,188,Age
60750104012,40 to 44 years,3,Age
60750104012,45 to 49 years,293,Age
60750104012,50 to 54 years,15,Age
60750104012,55 to 59 years,47,Age
60750104012,60 to 64 years,182,Age
60750104012,65 to 69 years,73,Age
60750104012,70 to 74 years,26,Age
60750104012,75 to 79 years,98,Age
60750104012,80 to 84 years,75,Age
60750104012,85 years and over,82,Age
60750260032,Under 5 years,130,Age
60750260032,5 to 9 years,118,Age
60750260032,10 to 14 years,88,Age
60750260032,15 to 19 years,35,Age
60750260032,20 to 24 years,2,Age
60750260032,25 to 29 years,51,Age
60750260032,30 to 34 years,164,Age
60750260032,35 to 39 years,87,Age
60750260032,40 to 44 years,326,Age
60750260032,45 to 49 years,77,Age
60750260032,50 to 54 years,72,Age
60750260032,55 to 59 years,64,Age
60750260032,60 to 64 years,196,Age
60750260032,65 to 69 years,311,Age
60750260032,70 to 74 years,50,Age
60750260032,75 to 79 years,99,Age
60750260032,80 to 84 years,7,Age
60750260032,85 years and over,177,Age
60750479032,Under 5 years,102,Age
60750479032,5 to 9 years,53,Age
60750479032,10 to 14 years,77,Age
60750479032,15 to 19 years,75,Age
60750479032,20 to 24 years,12,Age
60750479032,25 to 29 years,148,Age
60750479032,30 to 34 years,272,Age
60750479032,35 to 39 years,254,Age
60750479032,40 to 44 years,41,Age
60750479032,45 to 49 years,112,Age
60750479032,50 to 54 years,67,Age
60750479032,55 to 59 years,85,Age
60750479032,60 to 64 years,194,Age
60750479032,65 to 69 years,83,Age
60750479032,70 to 74 years,93,Age
60750479032,75 to 79 years,46,Age
60750479032,80 to 84 years,39,Age
60750479032,85 years and over,94,Age
60750132002,Under 5 years,0,Age
60750132002,5 to 9 years,0,Age
60750132002,10 to 14 years,28,Age
60750132002,15 to 19 years,65,Age
60750132002,20 to 24 years,0,Age
60750132002,25 to 29 years,109,Age
60750132002,30 to 34 years,24,Age
60750132002,35 to 39 years,81,Age
60750132002,40 to 44 years,7,Age
60750132002,45 to 49 years,0,Age
60750132002,50 to 54 years,73,Age
60750132002,55 to 59 years,68,Age
60750132002,60 to 64 years,5,Age
60750132002,65 to 69 years,116,Age
60750132002,70 to 74 years,6,Age
60750132002,75 to 79 years,60,Age
60750132002,80 to 84 years,16,Age
60750132002,85 years and over,36,Age
60750168023,Under 5 years,15,Age
60750168023,5 to 9 years,0,Age
60750168023,10 to 14 years,36,Age
60750168023,15 to 19 years,156,Age
60750168023,20 to 24 years,0,Age
60750168023,25 to 29 years,11,Age
60750168023,30 to 34 years,619,Age
60750168023,35 to 39 years,274,Age
60750168023,40 to 44 years,96,Age
60750168023,45 to 49 years,49,Age
60750168023,50 to 54 years,104,Age
60750168023,55 to 59 years,166,Age
60750168023,60 to 64 years,13,Age
60750168023,65 to 69 years,0,Age
60750168023,70 to 74 years,0,Age
60750168023,75 to 79 years,34,Age
60750168023,80 to 84 years,0,Age
60750168023,85 years and over,18,Age
60750107012,Under 5 years,0,Age
60750107012,5 to 9 years,0,Age
60750107012,10 to 14 years,100,Age
60750107012,15 to 19 years,23,Age
60750107012,20 to 24 years,26,Age
60750107012,25 to 29 years,51,Age
60750107012,30 to 34 years,36,Age
60750107012,35 to 39 years,49,Age
60750107012,40 to 44 years,30,Age
60750107012,45 to 49 years,117,Age
60750107012,50 to 54 years,74,Age
60750107012,55 to 59 years,235,Age
60750107012,60 to 64 years,34,Age
60750107012,65 to 69 years,159,Age
60750107012,70 to 74 years,122,Age
60750107012,75 to 79 years,282,Age
60750107012,80 to 84 years,147,Age
60750107012,85 years and over,273,Age
60750130011,Under 5 years,20,Age
60750130011,5 to 9 years,12,Age
60750130011,10 to 14 years,32,Age
60750130011,15 to 19 years,0,Age
60750130011,20 to 24 years,0,Age
60750130011,25 to 29 years,14,Age
60750130011,30 to 34 years,212,Age
60750130011,35 to 39 years,143,Age
60750130011,40 to 44 years,125,Age
60750130011,45 to 49 years,71,Age
60750130011,50 to 54 years,78,Age
60750130011,55 to 59 years,27,Age
60750130011,60 to 64 years,18,Age
60750130011,65 to 69 years,10,Age
60750130011,70 to 74 years,8,Age
60750130011,75 to 79 years,18,Age
60750130011,80 to 84 years,9,Age
60750130011,85 years and over,3,Age
60750227021,Under 5 years,20,Age
60750227021,5 to 9 years,11,Age
60750227021,10 to 14 years,68,Age
60750227021,15 to 19 years,10,Age
60750227021,20 to 24 years,0,Age
60750227021,25 to 29 years,17,Age
60750227021,30 to 34 years,279,Age
